Abington - Abington High,49,36,6,0,  49.0
Malden - Malden High,72,174,111,10,N/A
Manchester Essex Regional - Manchester Essex Regional High School,80,28,2,0,  56.0
Manchester Essex Regional - Manchester Essex Regional High School,87,16,7,1,  63.0
Manchester Essex Regional - Manchester Essex Regional High School,43,55,10,1,N/A
Mansfield - Mansfield High,233,102,2,6,  72.0
Mansfield - Mansfield High,260,54,20,6,  72.0
Mansfield - Mansfield High,122,175,38,5,N/A
Marblehead - Marblehead High,196,56,5,0,  66.0
Marblehead - Marblehead High,198,41,13,4,  57.0
Marblehead - Marblehead High,131,94,26,1,N/A
Marlborough - Marlborough High,121,87,16,9,  51.0
Marlborough - Marlborough High,109,69,30,24,  37.0
Marlborough - Marlborough High,47,116,42,11,N/A
Marshfield - Marshfield High,215,99,2,4,  51.0
Marshfield - Marshfield High,193,88,30,7,  44.0
Marshfield - Marshfield High,95,158,52,6,N/A
Martha's Vineyard - Martha\'s Vineyard Regional High,105,60,6,0,  48.0
Martha's Vineyard - Martha\'s Vineyard Regional High,105,41,16,6,  34.0
Martha's Vineyard - Martha\'s Vineyard Regional High,47,89,21,3,N/A
Masconomet - Masconomet Regional High School,245,78,2,0,  63.0
Masconomet - Masconomet Regional High School,262,43,17,1,  62.0
Masconomet - Masconomet Regional High School,151,139,26,0,N/A
Mashpee - Mashpee High,37,59,4,2,  45.0
Mashpee - Mashpee High,42,37,19,5,  69.0
Mashpee - Mashpee High,12,47,35,3,N/A
Medfield - Medfield Senior High,162,51,3,0,  46.0
Medfield - Medfield Senior High,169,35,9,1,  60.5
Medfield - Medfield Senior High,110,86,21,0,N/A
Medford - Medford High,142,94,11,2,  72.0
Medford - Medford High,132,81,29,7,  65.5
Medford - Medford High,55,119,57,7,N/A
Medford - Medford Vocational Technical High,8,25,5,0,  60.5
Medford - Medford Vocational Technical High,12,10,9,3,  59.0
Medford - Medford Vocational Technical High,1,13,17,1,N/A
Medway - Medway High,143,47,1,1,  51.0
Medway - Medway High,150,32,7,2,  50.0
Medway - Medway High,65,86,32,2,N/A
Melrose - Melrose High,146,77,2,2,  47.0
Melrose - Melrose High,153,47,18,10,  49.0
Melrose - Melrose High,83,99,36,2,N/A
Mendon-Upton - Nipmuc Regional High,88,33,1,0,  61.0
Mendon-Upton - Nipmuc Regional High,92,22,7,4,  60.0
Mendon-Upton - Nipmuc Regional High,56,54,8,0,N/A
Methuen - Methuen High,149,184,26,11,  56.0
Methuen - Methuen High,141,125,62,40,  37.0
Methuen - Methuen High,55,168,100,17,N/A
Middleborough - Middleborough High,81,82,7,8,  43.0
Middleborough - Middleborough High,92,43,25,14,  44.5
Middleborough - Middleborough High,40,74,47,6,N/A
Milford - Milford High,122,114,11,6,  41.0
Milford - Milford High,120,69,47,18,  28.5
Milford - Milford High,79,106,55,4,N/A
Millis - Millis High School,60,24,0,0,  72.0
Millis - Millis High School,58,19,5,2,  34.0
Millis - Millis High School,25,46,8,0,N/A
Milton - Milton High,161,70,5,3,  47.0
Milton - Milton High,168,46,15,9,  57.5
Milton - Milton High,97,95,27,4,N/A
Minuteman Regional Vocational Technical - Minuteman Regional High,59,110,5,0,  40.0
Minuteman Regional Vocational Technical - Minuteman Regional High,56,71,36,12,  48.0
Minuteman Regional Vocational Technical - Minuteman Regional High,23,84,44,3,N/A
Monson - Monson Innovation High School,31,48,3,2,  44.0
Monson - Monson Innovation High School,43,23,13,5,  39.0
Monson - Monson Innovation High School,8,46,22,3,N/A
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,142,217,15,0,  42.0
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,184,144,40,7,  54.5
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,62,205,74,6,N/A
Nantucket - Nantucket High,61,35,12,3,  69.0
Nantucket - Nantucket High,44,34,18,15,  47.0
Nantucket - Nantucket High,32,46,23,4,N/A
Narragansett - Narragansett Regional High,41,34,7,2,  64.0
Narragansett - Narragansett Regional High,32,29,16,6,  42.0
Narragansett - Narragansett Regional High,24,36,18,3,N/A
Nashoba - Nashoba Regional,166,77,2,1,  59.0
Nashoba - Nashoba Regional,191,43,12,1,  48.0
Nashoba - Nashoba Regional,109,114,17,1,N/A
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,44,142,13,0,  38.0
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,85,69,33,11,  54.0
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,42,98,31,5,N/A
Natick - Natick High,233,115,4,1,  52.0
Natick - Natick High,270,63,19,5,  51.5
Natick - Natick High,190,128,30,1,N/A
Nauset - Nauset Regional High,187,49,7,0,  69.0
Nauset - Nauset Regional High,159,64,17,3,  40.0
Nauset - Nauset Regional High,84,128,23,2,N/A
Needham - Needham High,313,80,2,1,  59.0
Needham - Needham High,331,56,12,5,  39.5
Needham - Needham High,197,169,29,1,N/A
New Bedford - New Bedford High,57,241,94,40,  25.0
New Bedford - New Bedford High,90,103,110,143,  19.0
New Bedford - New Bedford High,18,139,214,73,N/A
Newburyport - Newburyport High,161,40,4,3,  62.0
Newburyport - Newburyport High,166,25,11,7,  64.0
Newburyport - Newburyport High,105,73,19,3,N/A
Newton - Newton North High,354,114,13,4,  48.5
Newton - Newton North High,386,68,23,4,  59.0
Newton - Newton North High,250,178,33,3,N/A
Newton - Newton South High,329,100,9,3,  53.0
Newton - Newton South High,375,48,16,2,  61.0
Newton - Newton South High,219,165,42,2,N/A
Norfolk County Agricultural - Norfolk County Agricultural,64,62,2,0,  39.0
Norfolk County Agricultural - Norfolk County Agricultural,63,48,16,1,  35.0
Norfolk County Agricultural - Norfolk County Agricultural,52,61,5,0,N/A
North Andover - North Andover High,210,98,9,2,  56.0
North Andover - North Andover High,181,89,33,12,  37.5
North Andover - North Andover High,131,141,30,2,N/A
North Attleborough - North Attleboro High,165,86,7,6,  44.0
North Attleborough - North Attleboro High,192,51,16,9,  40.0
North Attleborough - North Attleboro High,115,118,15,9,N/A
North Middlesex - North Middlesex Regional,116,78,10,5,  54.0
North Middlesex - North Middlesex Regional,116,49,34,11,  48.0
North Middlesex - North Middlesex Regional,66,97,32,5,N/A
North Reading - North Reading High,134,55,2,1,  50.5
North Reading - North Reading High,138,35,18,3,  49.0
North Reading - North Reading High,101,69,17,0,N/A
Northampton - Northampton High,145,65,9,0,  53.0
Northampton - Northampton High,139,55,19,6,  69.0
Northampton - Northampton High,97,88,21,1,N/A
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,19,77,15,4,  41.0
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,26,44,28,17,  52.5
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,9,60,29,6,N/A
Northboro-Southboro - Algonquin Regional High,285,64,2,1,  75.0
Northboro-Southboro - Algonquin Regional High,270,60,16,4,  70.0
Northboro-Southboro - Algonquin Regional High,185,128,26,1,N/A
Northbridge - Northbridge High,54,70,10,3,  45.5
Northbridge - Northbridge High,55,47,28,5,  49.0
Northbridge - Northbridge High,23,61,31,8,N/A
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,77,219,25,3,  47.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,92,120,91,23,  44.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,15,154,120,14,N/A
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,34,91,6,1,  36.0
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,42,60,25,3,  52.0
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,13,73,28,2,N/A
Norton - Norton High,119,69,4,1,  48.0
Norton - Norton High,118,54,17,3,  51.0
Norton - Norton High,67,98,17,2,N/A
Norwell - Norwell High,150,23,0,0,  56.5
Norwell - Norwell High,146,27,1,0,  56.0
Norwell - Norwell High,83,80,9,0,N/A
Norwood - Norwood High,111,102,13,8,  37.5
Norwood - Norwood High,112,75,27,21,  46.0
Norwood - Norwood High,65,111,34,11,N/A
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,53,82,5,0,  41.5
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,72,45,16,6,  41.0
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,21,74,37,0,N/A
Old Rochester - Old Rochester Regional High,98,84,2,1,  37.0
Old Rochester - Old Rochester Regional High,118,49,15,5,  42.0
Old Rochester - Old Rochester Regional High,59,82,33,1,N/A
Oxford - Oxford High,41,38,2,4,  52.0
Oxford - Oxford High,37,32,12,4,  36.0
Oxford - Oxford High,19,39,21,4,N/A
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,23,106,13,3,  37.5
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,34,56,36,18,  38.0
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,7,73,52,2,N/A
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,21,48,0,1,  70.5
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,14,36,14,6,  35.5
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,4,26,15,7,N/A
Peabody - Peabody Veterans Memorial High,148,234,16,3,  34.5
Peabody - Peabody Veterans Memorial High,179,118,82,23,  41.0
Peabody - Peabody Veterans Memorial High,80,203,100,4,N/A
Pembroke - Pembroke High School,140,92,6,8,  57.0
Pembroke - Pembroke High School,142,71,17,14,  40.0
Pembroke - Pembroke High School,77,104,51,8,N/A
Pentucket - Pentucket Regional Sr High,132,43,1,4,  62.0
Pentucket - Pentucket Regional Sr High,131,35,11,7,  58.0
Pentucket - Pentucket Regional Sr High,88,72,18,2,N/A
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,1,7,2,0, 
Phoenix Charter Academy - Phoenix Charter Academy,2,15,8,0, 
Phoenix Charter Academy - Phoenix Charter Academy,9,3,8,3, 
Phoenix Charter Academy - Phoenix Charter Academy,0,7,11,2,N/A
Pittsfield - Pittsfield High,78,104,26,10,  28.0
Pittsfield - Pittsfield High,86,61,35,34,  26.5
Pittsfield - Pittsfield High,21,78,84,22,N/A
Pittsfield - Taconic High,69,124,9,1,  36.0
Pittsfield - Taconic High,85,73,34,11,  32.0
Pittsfield - Taconic High,35,88,63,3,N/A
Plymouth - Plymouth North High,136,149,11,5,  31.0
Plymouth - Plymouth North High,142,98,43,20,  34.0
Plymouth - Plymouth North High,72,146,47,14,N/A
Plymouth - Plymouth South High,112,112,10,2,  42.0
Plymouth - Plymouth South High,120,70,34,11,  42.0
Plymouth - Plymouth South High,59,129,33,5,N/A
Quabbin - Quabbin Regional High School,85,69,5,2,  51.0
Quabbin - Quabbin Regional High School,79,54,27,3,  47.0
Quabbin - Quabbin Regional High School,30,87,41,1,N/A
Quaboag Regional - Quaboag Regional High,58,41,2,2,  65.0
Quaboag Regional - Quaboag Regional High,50,32,13,7,  42.0
Quaboag Regional - Quaboag Regional High,22,58,11,0,N/A
Quincy - North Quincy High,143,98,11,12,  66.0
Quincy - North Quincy High,169,57,22,17,  69.0
Quincy - North Quincy High,95,104,40,15,N/A
Quincy - Quincy High,142,167,15,4,  55.5
Quincy - Quincy High,139,103,61,25,  49.0
Quincy - Quincy High,79,148,70,9,N/A
Randolph - Randolph High,47,84,18,7,  62.0
Randolph - Randolph High,51,48,34,22,  59.0
Randolph - Randolph High,24,56,48,12,N/A
Reading - Reading Memorial High,241,102,4,3,  46.0
Reading - Reading Memorial High,260,62,23,7,  54.5
Reading - Reading Memorial High,127,168,46,4,N/A
Revere - Revere High,133,196,22,12,  39.0
Revere - Revere High,173,100,61,33,  52.0
Revere - Revere High,106,137,84,9,N/A
Rockland - Rockland Senior High,55,84,4,1,  40.0
Rockland - Rockland Senior High,48,63,32,4,  41.0
Rockland - Rockland Senior High,18,63,52,6,N/A
Rockport - Rockport High,37,36,2,0,  39.0
Rockport - Rockport High,45,19,12,1,  47.5
Rockport - Rockport High,30,32,10,0,N/A
Salem - Salem High,82,86,23,7,  48.0
Salem - Salem High,89,50,41,16,  58.0
Salem - Salem High,37,77,63,5,N/A
Sandwich - Sandwich High,99,85,3,0,  42.0
Sandwich - Sandwich High,106,54,20,6,  36.0
Sandwich - Sandwich High,52,90,37,0,N/A
Saugus - Saugus High,72,104,16,3,  35.0
Saugus - Saugus High,80,75,30,12,  30.5
Saugus - Saugus High,29,101,49,6,N/A
Scituate - Scituate High School,158,70,2,0,  30.0
Scituate - Scituate High School,177,41,8,6,  42.0
Scituate - Scituate High School,64,114,45,5,N/A
Seekonk - Seekonk High,86,48,3,0,  56.0
Seekonk - Seekonk High,71,43,20,3,  35.0
Seekonk - Seekonk High,54,55,21,3,N/A
Sharon - Sharon High,190,57,7,3,  55.5
Sharon - Sharon High,198,40,12,6,  71.0
Sharon - Sharon High,127,88,26,3,N/A
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,180,149,2,0,  75.0
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,173,92,60,9,  65.0
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,88,197,32,4,N/A
Shrewsbury - Shrewsbury Sr High,309,94,4,1,  53.0
Shrewsbury - Shrewsbury Sr High,330,52,24,2,  53.0
Shrewsbury - Shrewsbury Sr High,186,161,46,2,N/A
Silver Lake - Silver Lake Regional High,148,128,7,3,  50.0
Silver Lake - Silver Lake Regional High,163,82,28,14,  51.0
Silver Lake - Silver Lake Regional High,71,118,81,5,N/A
Somerset Berkley Regional School District - Somerset Berkley Regional High School,128,106,12,4,  49.0
Somerset Berkley Regional School District - Somerset Berkley Regional High School,162,56,24,8,  52.0
Somerset Berkley Regional School District - Somerset Berkley Regional High School,53,122,52,6,N/A
Somerville - Somerville High,143,106,27,7,  77.0
Somerville - Somerville High,153,68,40,24,  69.0
Somerville - Somerville High,88,106,64,6,N/A
South Hadley - South Hadley High,66,57,6,2,  52.0
South Hadley - South Hadley High,71,41,16,8,  53.0
South Hadley - South Hadley High,32,67,31,1,N/A
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,28,102,23,2,  54.5
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,37,53,47,21,  51.0
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,21,55,49,10,N/A
South Shore Regional Vocational Technical - So Shore Vocational Technical High,36,97,9,1,  43.5
South Shore Regional Vocational Technical - So Shore Vocational Technical High,51,68,17,7,  61.5
South Shore Regional Vocational Technical - So Shore Vocational Technical High,18,80,35,4,N/A
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,88,216,22,2,  54.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,128,127,54,19,  53.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,33,138,128,11,N/A
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,86,165,14,0,  48.0
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,112,104,31,17,  50.0
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,61,136,38,7,N/A
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,69,44,5,1,  49.5
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,74,30,11,4,  53.0
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,36,62,16,2,N/A
Spencer-E Brookfield - David Prouty High,44,55,5,3,  35.0
Spencer-E Brookfield - David Prouty High,47,34,23,5,  49.0
Spencer-E Brookfield - David Prouty High,15,57,30,1,N/A
Springfield - High School Of Commerce,22,161,60,30,  46.5
Springfield - High School Of Commerce,36,80,61,95,  53.0
Springfield - High School Of Commerce,2,38,127,65,N/A
Springfield - Roger L. Putnam Vocational Technical Academy,65,222,50,8,  50.0
Springfield - Roger L. Putnam Vocational Technical Academy,84,90,113,56,  57.0
Springfield - Roger L. Putnam Vocational Technical Academy,3,87,210,41,N/A
Springfield - Springfield Central High,110,268,45,21,  46.0
Springfield - Springfield Central High,117,142,106,81,  48.0
Springfield - Springfield Central High,26,133,227,53,N/A
Springfield - Springfield High School of Science and Technology,24,157,82,51,  38.0
Springfield - Springfield High School of Science and Technology,31,77,92,118,  47.0
Springfield - Springfield High School of Science and Technology,0,27,163,107,N/A
Springfield - Springfield Public Day High School,0,2,2,7, 
Springfield - Springfield Public Day High School,0,0,3,8,N/A
Springfield - Springfield Public Day High School,0,0,3,8,N/A
Stoneham - Stoneham High,129,34,3,1,  75.0
Stoneham - Stoneham High,117,36,10,4,  43.0
Stoneham - Stoneham High,85,60,16,3,N/A
Stoughton - Stoughton High,120,105,9,3,  55.0
Stoughton - Stoughton High,121,71,39,6,  36.0
Stoughton - Stoughton High,66,128,22,3,N/A
Sturgis Charter Public - Sturgis Charter Public School,143,40,0,0,  61.0
Sturgis Charter Public - Sturgis Charter Public School,151,27,7,0,  70.0
Sturgis Charter Public - Sturgis Charter Public School,93,68,10,0,N/A
Sutton - Sutton High School,51,44,5,1,  46.0
Sutton - Sutton High School,52,31,15,2,  36.0
Sutton - Sutton High School,13,51,32,0,N/A
Swampscott - Swampscott High,115,65,1,1,  54.0
Swampscott - Swampscott High,119,46,15,2,  49.0
Swampscott - Swampscott High,76,86,11,1,N/A
Swansea - Joseph Case High,59,65,4,3,  55.0
Swansea - Joseph Case High,74,32,19,7,  66.5
Swansea - Joseph Case High,39,62,19,3,N/A
Tantasqua - Tantasqua Regional Sr High,131,63,2,4,  50.0
Tantasqua - Tantasqua Regional Sr High,140,43,10,7,  52.5
Tantasqua - Tantasqua Regional Sr High,70,67,41,4,N/A
Tantasqua - Tantasqua Regional Vocational,36,93,13,2,  36.0
Tantasqua - Tantasqua Regional Vocational,51,53,26,12,  44.0
Tantasqua - Tantasqua Regional Vocational,8,68,63,1,N/A
Tewksbury - Tewksbury Memorial High,131,125,11,0,  43.0
Tewksbury - Tewksbury Memorial High,146,80,31,10,  60.0
Tewksbury - Tewksbury Memorial High,68,141,45,1,N/A
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,87,167,10,1,  37.0
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,127,94,33,11,  54.0
Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,44,149,45,7,N/A
Triton - Triton Regional High School,108,62,3,0,  52.0
Triton - Triton Regional High School,113,44,9,3,  46.0
Triton - Triton Regional High School,44,93,24,0,N/A
Tyngsborough - Tyngsborough High School,81,34,2,0,  57.0
Tyngsborough - Tyngsborough High School,83,23,8,3,  59.5
Tyngsborough - Tyngsborough High School,49,50,12,0,N/A
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,53,119,7,0,  43.0
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,79,63,29,9,  46.5
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,22,99,55,1,N/A
Uxbridge - Uxbridge High,54,57,6,4,  47.0
Uxbridge - Uxbridge High,65,34,12,12,  48.0
Uxbridge - Uxbridge High,21,68,18,6,N/A
Wachusett - Wachusett Regional High,352,145,7,3,  52.5
Wachusett - Wachusett Regional High,377,98,25,10,  58.0
Wachusett - Wachusett Regional High,151,257,75,4,N/A
Wakefield - Wakefield Memorial High,138,80,6,4,  47.0
Wakefield - Wakefield Memorial High,141,59,20,9,  46.0
Wakefield - Wakefield Memorial High,62,123,30,7,N/A
Walpole - Walpole High,192,79,3,3,  49.0
Walpole - Walpole High,181,73,18,3,  54.0
Walpole - Walpole High,136,104,17,5,N/A
Waltham - Waltham Sr High,172,144,18,19,  57.5
Waltham - Waltham Sr High,160,92,55,43,  52.5
Waltham - Waltham Sr High,87,155,65,20,N/A
Wareham - Wareham Senior High,40,69,14,4,  43.0
Wareham - Wareham Senior High,31,50,32,14,  27.0
Wareham - Wareham Senior High,11,23,73,11,N/A
Watertown - Watertown High,71,76,13,4,  55.0
Watertown - Watertown High,91,42,21,9,  59.0
Watertown - Watertown High,33,77,38,12,N/A
Wayland - Wayland High School,148,43,1,0,  49.0
Wayland - Wayland High School,169,16,6,2,  51.5
Wayland - Wayland High School,115,66,7,0,N/A
Wellesley - Wellesley Sr High,249,94,3,2,  44.0
Wellesley - Wellesley Sr High,292,46,9,2,  69.0
Wellesley - Wellesley Sr High,159,124,47,7,N/A
West Springfield - West Springfield High,114,126,29,10,  41.0
West Springfield - West Springfield High,145,73,30,30,  37.0
West Springfield - West Springfield High,72,112,67,12,N/A
Westborough - Westborough High,191,35,5,1,  68.0
Westborough - Westborough High,192,31,5,5,  65.0
Westborough - Westborough High,117,93,10,4,N/A
Westfield - Westfield High,141,122,10,9,  42.0
Westfield - Westfield High,133,79,47,23,  51.0
Westfield - Westfield High,43,139,79,10,N/A
Westfield - Westfield Vocational Technical High,25,75,16,2,  38.5
Westfield - Westfield Vocational Technical High,32,45,25,15,  55.0
Westfield - Westfield Vocational Technical High,6,57,39,6,N/A
Westford - Westford Academy,320,76,3,2,  55.0
Westford - Westford Academy,341,46,8,4,  38.0
Westford - Westford Academy,235,137,21,3,N/A
Weston - Weston High,145,41,2,0,  44.0
Weston - Weston High,149,35,5,0,  57.0
Weston - Weston High,64,90,27,1,N/A
Westport - Westport High,44,38,3,1,  54.0
Westport - Westport High,40,28,14,3,  44.0
Westport - Westport High,31,37,14,0,N/A
Westwood - Westwood High,197,53,1,2,  48.0
Westwood - Westwood High,198,44,6,4,  46.0
Westwood - Westwood High,129,101,8,2,N/A
Weymouth - Weymouth High School,184,231,30,5,  55.0
Weymouth - Weymouth High School,178,170,78,26,  49.0
Weymouth - Weymouth High School,127,210,79,20,N/A
Whitman-Hanson - Whitman Hanson Regional,138,124,7,3,  42.0
Whitman-Hanson - Whitman Hanson Regional,151,79,36,9,  49.0
Whitman-Hanson - Whitman Hanson Regional,89,133,41,2,N/A
Whittier Regional Vocational Technical - Whittier Regional Vocational,115,212,23,2,  55.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,149,122,67,13,  56.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,48,189,74,18,N/A
Wilmington - Wilmington High,144,70,3,1,  49.0
Wilmington - Wilmington High,141,60,15,2,  44.0
Wilmington - Wilmington High,53,103,54,3,N/A
Winchendon - Murdock High School,14,39,12,2,  25.5
Winchendon - Murdock High School,21,19,20,8,  48.0
Winchendon - Murdock High School,8,21,32,2,N/A
Winchester - Winchester High School,224,45,0,2,  67.0
Winchester - Winchester High School,216,50,3,2,  64.0
Winchester - Winchester High School,175,76,12,3,N/A
Woburn - Woburn High,157,128,11,12,  44.0
Woburn - Woburn High,160,91,38,20,  45.0
Woburn - Woburn High,69,134,78,15,N/A
Worcester - Burncoat Senior High,42,118,34,7,  45.0
Worcester - Burncoat Senior High,58,45,57,33,  44.0
Worcester - Burncoat Senior High,20,53,83,14,N/A
Worcester - Doherty Memorial High,117,138,36,11,  47.0
Worcester - Doherty Memorial High,149,70,48,35,  51.0
Worcester - Doherty Memorial High,45,107,78,24,N/A
Worcester - North High,39,155,51,27,  40.0
Worcester - North High,36,64,87,88,  34.0
Worcester - North High,2,63,123,32,N/A
Worcester - South High Community,79,131,30,25,  57.0
Worcester - South High Community,86,56,72,55,  59.0
Worcester - South High Community,38,68,86,34,N/A
Worcester - Worcester Technical High,163,175,15,0,  62.0
Worcester - Worcester Technical High,187,97,53,17,  68.0
Worcester - Worcester Technical High,59,168,109,1,N/A